0_Absolute energy,0_Average power,0_ECDF Percentile Count_0,0_ECDF Percentile Count_1,0_ECDF Percentile_0,0_ECDF Percentile_1,0_ECDF_0,0_ECDF_1,0_ECDF_2,0_ECDF_3,0_ECDF_4,0_ECDF_5,0_ECDF_6,0_ECDF_7,0_ECDF_8,0_ECDF_9,0_Entropy,0_Histogram mode,0_Interquartile range,0_Kurtosis,0_Max,0_Mean,0_Mean absolute deviation,0_Median,0_Median absolute deviation,0_Min,0_Peak to peak distance,0_Root mean square,0_Skewness,0_Standard deviation,0_Variance,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_delta_mean_1,mfcc_delta_mean_2,mfcc_delta_mean_3,mfcc_delta_mean_4,mfcc_delta_mean_5,mfcc_delta_mean_6,mfcc_delta_mean_7,mfcc_delta_mean_8,mfcc_delta_mean_9,mfcc_delta_mean_10,mfcc_delta_mean_11,mfcc_delta_mean_12,mfcc_delta_mean_13,label,filename
216.96357599572835,112.24189135836956,6185.0,24743.0,-0.027644500136375427,0.027705304324626923,3.233211549031653e-05,6.466423098063306e-05,9.699634647094959e-05,0.00012932846196126612,0.00016166057745158267,0.00019399269294189918,0.00022632480843221573,0.00025865692392253224,0.00029098903941284876,0.00032332115490316533,0.9999523146641771,0.09027266204357143,0.043848127126693726,33.57510136570279,0.9823139309883118,-6.119768050869538e-05,0.03870998071341835,0.0001093879109248519,0.021881168358959258,-1.0,1.9823139309883118,0.08375494848834877,-0.017829304966958268,0.08375492613052594,0.0070148876511298575,-116.80677032470703,9.008852005004883,-4.235133171081543,-4.200055122375488,-7.366502285003662,1.4362623691558838,-3.0516202449798584,2.0477840900421143,-2.210123062133789,1.938742995262146,-3.488138198852539,1.8019144535064697,-2.476165771484375,33.30162048339844,23.2463436126709,10.038399696350098,18.024513244628906,12.407720565795898,3.3678221702575684,4.675421237945557,5.2728800773620605,3.8009161949157715,4.2582831382751465,3.025693893432617,2.859448194503784,3.5864968299865723,0.042004842311143875,0.0012525159399956465,-0.04081231728196144,-0.031762633472681046,-0.05503731593489647,-0.06658826768398285,-0.026874732226133347,0.002588983392342925,-0.005739978980273008,-0.0008538159891031682,0.008340983651578426,-0.04743975028395653,-0.04346996918320656,0,buka1.wav
537.7209479388034,579.4797041167142,2969.0,11878.0,-0.09435103088617325,0.08673983067274094,6.734913793103448e-05,0.00013469827586206896,0.00020204741379310345,0.00026939655172413793,0.00033674568965517244,0.0004040948275862069,0.0004714439655172414,0.0005387931034482759,0.0006061422413793104,0.0006734913793103449,0.9999805601875325,0.06577845513820657,0.11877757590264082,3.619363667085162,0.9377790093421936,-0.0002901330505380045,0.11771491511363591,-0.0008315035956911743,0.05903394130291417,-1.0,1.9377790093421936,0.19030250206220906,0.04780163771259454,0.19030228089529055,0.03621495811395007,-279.1708679199219,168.1230926513672,19.304899215698242,-29.261655807495117,-38.243412017822266,0.18341469764709473,-17.93978500366211,-9.653773307800293,-4.46074914932251,-17.252328872680664,-9.51089096069336,-4.315126419067383,-5.81097412109375,84.86994934082031,40.25410079956055,47.211212158203125,36.39352798461914,23.12129020690918,18.838178634643555,17.94086456298828,13.591108322143555,15.853302955627441,14.020766258239746,9.996099472045898,11.606513023376465,9.7979097366333,-2.970900058746338,0.2787425220012665,-1.0541298389434814,-2.1715199947357178,-1.2046316862106323,0.36452516913414,-1.251326084136963,-0.6474441289901733,0.9454662799835205,0.6032869815826416,0.17550128698349,-0.5362669229507446,0.09677704423666,0,buka10.wav
211.0741920090461,128.25897505391887,5266.0,21065.0,-0.028096983209252357,0.028335243463516235,3.797660641045116e-05,7.595321282090232e-05,0.00011392981923135349,0.00015190642564180464,0.0001898830320522558,0.00022785963846270698,0.00026583624487315813,0.0003038128512836093,0.00034178945769406044,0.0003797660641045116,0.9999844830139956,-0.09614139497280122,0.04419757938012481,24.97849809371078,1.0,4.435773019461928e-06,0.04365234596695552,0.00038109808519948274,0.02210155776992906,-0.9929843544960022,1.9929843544960022,0.08953145544070833,0.287568633029672,0.0895314553308247,0.00801588149365546,-117.19574737548828,12.436991691589355,-3.3227193355560303,-2.615659475326538,-9.33510684967041,-0.5511588454246521,-5.307280540466309,0.45808377861976624,-1.0953947305679321,1.8129386901855469,-5.204644203186035,1.9205271005630493,-0.519913911819458,36.42198944091797,24.6508846282959,11.931082725524902,12.126762390136719,14.472007751464844,5.710987567901611,5.076427936553955,5.61279821395874,6.27370023727417,7.785429000854492,5.64239501953125,3.540321111679077,4.581962585449219,0.33312466740608215,0.15068979561328888,0.15835364162921906,0.04485446214675903,0.0033096338156610727,0.006276166066527367,0.09111419320106506,0.1008838340640068,0.023503901436924934,0.09790663421154022,-0.013846607878804207,-0.034368421882390976,0.08920727670192719,0,buka100.wav
562.6407559173629,879.212041671824,2048.0,8192.0,-0.11126478761434555,0.11005431413650513,9.765625e-05,0.0001953125,0.00029296875,0.000390625,0.00048828125,0.0005859375,0.00068359375,0.00078125,0.00087890625,0.0009765625,0.9999853390216035,-0.055993255972862255,0.14020416513085365,2.5840817950285,1.0,-2.8676947127635744e-05,0.14604420259756307,-4.8676374717615545e-05,0.07012543654127512,-0.9199877381324768,1.9199877381324768,0.2344043223152145,0.032056239305016124,0.23440432056105037,0.05494538549768767,-231.16744995117188,129.3685302734375,-26.29660987854004,-43.858673095703125,-62.6915397644043,2.1970276832580566,-13.46690559387207,-5.488089561462402,-10.117335319519043,-12.54646110534668,-9.12961196899414,-31.020402908325195,-2.821629285812378,113.7017593383789,35.8459358215332,65.56893920898438,23.311237335205078,19.258865356445312,24.193065643310547,11.832542419433594,10.145868301391602,10.363125801086426,9.974164009094238,11.592668533325195,11.058530807495117,9.623779296875,3.141138792037964,-3.197139263153076,-7.3041229248046875,-3.9545164108276367,0.42565101385116577,3.0024938583374023,-0.5242963433265686,-0.09463607519865036,0.7396009564399719,1.4621617794036865,1.4158728122711182,-0.2463788092136383,0.2535136044025421,0,buka101.wav
562.1634875417866,878.4662370024988,2048.0,8192.0,-0.08562355488538742,0.09047075361013412,9.765625e-05,0.0001953125,0.00029296875,0.000390625,0.00048828125,0.0005859375,0.00068359375,0.00078125,0.00087890625,0.0009765625,0.9999853390216035,-0.09618932306766509,0.11052258219569921,2.7307473153876476,1.0,0.00016242958677010756,0.14382199535457346,0.0005137078696861863,0.05522375216241926,-0.9930714964866638,1.9930714964866638,0.23430488274949074,0.022621866152679426,0.23430482644811637,0.05489875169688193,-100.45691680908203,43.8042106628418,-4.897004127502441,-17.638742446899414,-18.679325103759766,-0.1285652369260788,-3.725738048553467,1.7947572469711304,0.5989556908607483,4.908181667327881,1.1040623188018799,-0.08933524787425995,-10.65268611907959,44.515926361083984,24.15532112121582,19.128772735595703,26.34926414489746,17.373821258544922,5.317809104919434,7.979118347167969,10.536413192749023,8.953596115112305,7.915018081665039,6.957812309265137,7.004412651062012,8.743099212646484,0.32379478216171265,-0.3473973870277405,-1.2804405689239502,-1.6853135824203491,-1.2471544742584229,-0.24876967072486877,0.28491437435150146,0.6215242147445679,0.5270941853523254,0.7330819368362427,1.050503134727478,0.7286334037780762,0.7819483876228333,0,buka102.wav
100.38304479556903,261.4567339620877,1228.0,4915.0,-0.045834992080926895,0.03551124781370163,0.00016276041666666666,0.0003255208333333333,0.00048828125,0.0006510416666666666,0.0008138020833333334,0.0009765625,0.0011393229166666667,0.0013020833333333333,0.00146484375,0.0016276041666666667,1.0000000000000002,0.056505948305130005,0.038873928133398294,7.307714421828885,1.0,-7.676536546166069e-05,0.06912506864470776,-0.00010200402539339848,0.019172329466528026,-0.7154437303543091,1.715443730354309,0.127821696895306,0.4581545684510565,0.12782167384396964,0.01633838030427415,-287.666748046875,163.66146850585938,-18.510581970214844,-20.401790618896484,-61.99928283691406,-5.744971752166748,-16.777631759643555,-7.204128742218018,-15.66713809967041,-14.16744613647461,8.45865535736084,-20.641767501831055,-6.542813301086426,121.23797607421875,35.16461181640625,50.910606384277344,18.866945266723633,35.029598236083984,11.007102966308594,15.7069673538208,10.617594718933105,12.732876777648926,9.432291030883789,16.350868225097656,12.118901252746582,6.498818397521973,14.496213912963867,-4.542137622833252,-11.859929084777832,-2.739379644393921,-7.673946857452393,1.1438788175582886,-2.2073397636413574,0.9205931425094604,1.291985273361206,1.087960958480835,2.19765567779541,-2.9706995487213135,1.530370831489563,0,buka103.wav
1168.9942689877469,725.3512876678798,5157.0,20629.0,-0.11827456951141357,0.12935806810855865,3.8779229844495286e-05,7.755845968899057e-05,0.00011633768953348586,0.00015511691937798115,0.00019389614922247643,0.00023267537906697172,0.000271454608911467,0.0003102338387559623,0.0003490130686004576,0.00038779229844495286,0.9999735374048568,-0.09173853397369386,0.16010119020938873,2.0928872702737724,1.0,-6.0530181645575654e-05,0.14534823235711702,0.001670744502916932,0.07990502170287073,-0.9849791526794434,1.9849791526794434,0.21291476567860104,-0.12174008916866098,0.2129147570744468,0.045332693780070696,-54.619529724121094,31.26345443725586,4.387309551239014,-8.400118827819824,-16.287736892700195,-4.962327003479004,-3.9975786209106445,2.0744121074676514,-0.8602189421653748,2.5815978050231934,-4.828482151031494,-1.6889666318893433,-4.578355312347412,25.59317398071289,23.472349166870117,9.062309265136719,11.473943710327148,9.914634704589844,7.178920269012451,5.251750469207764,3.867856502532959,2.7746024131774902,5.033253192901611,6.279635906219482,4.48873233795166,3.4847412109375,0.8253113031387329,0.5533403158187866,-0.0818042978644371,-0.3372232913970947,-0.2881929278373718,0.03025648184120655,0.23900704085826874,0.2649438977241516,0.11410481482744217,-0.01585395261645317,-0.06294341385364532,-0.16669563949108124,-0.09525983780622482,0,buka104.wav
356.69498068398156,557.3903399691087,2048.0,8192.0,-0.09308969974517822,0.0964692011475563,9.765625e-05,0.0001953125,0.00029296875,0.000390625,0.00048828125,0.0005859375,0.00068359375,0.00078125,0.00087890625,0.0009765625,0.9999853390216036,-0.08376801311969756,0.1149714719504118,2.8888286623493853,1.0,-8.187420004625023e-05,0.11826926104773905,-1.0710706192185171e-05,0.057477688416838646,-0.9704872965812683,1.9704872965812683,0.18663733336988095,-0.09175057027438675,0.18663731541156353,0.03483348750403545,-238.5923614501953,113.08134460449219,-34.806396484375,-27.810041427612305,-55.63148880004883,19.906391143798828,-9.238691329956055,3.089756965637207,5.354913234710693,1.8440055847167969,-12.4015474319458,-7.7831902503967285,13.727750778198242,140.30609130859375,50.53127670288086,73.36985778808594,17.184452056884766,26.488290786743164,29.616525650024414,15.68685245513916,15.14655590057373,22.38450813293457,30.0672664642334,8.929435729980469,8.345144271850586,10.156794548034668,7.188791275024414,-4.309392929077148,-8.951536178588867,-2.876392364501953,0.3171077370643616,4.12001371383667,-0.07235949486494064,0.7056063413619995,3.8704569339752197,3.8335440158843994,1.3977525234222412,-1.0088508129119873,0.15513241291046143,0,buka105.wav
204.13658692625006,531.6922335699171,1228.0,4915.0,-0.05433571711182594,0.054913751780986786,0.00016276041666666666,0.0003255208333333333,0.00048828125,0.0006510416666666666,0.0008138020833333334,0.0009765625,0.0011393229166666667,0.0013020833333333333,0.00146484375,0.0016276041666666667,1.0000000000000002,-0.09885188937187195,0.06343664135783911,6.528499493799609,1.0,-0.00012936851062468193,0.09851097462980167,-0.00017276775179198012,0.031775716692209244,-0.9979125261306763,1.9979125261306763,0.1822782377164857,0.04194970087607405,0.18227819180806065,0.033225339208816144,-261.29437255859375,170.0431365966797,-16.307857513427734,-7.442795276641846,-61.282264709472656,-13.876439094543457,-13.350876808166504,-10.253596305847168,-5.195474624633789,-23.036762237548828,6.831400394439697,-8.254045486450195,-13.546865463256836,123.20504760742188,36.66783905029297,53.490325927734375,18.055356979370117,37.18199920654297,6.532529354095459,11.190561294555664,12.216140747070312,8.999346733093262,17.159425735473633,14.450464248657227,10.633940696716309,3.419614791870117,17.03860855102539,-1.6354669332504272,-12.347081184387207,-2.4778120517730713,-8.48033618927002,-0.17831951379776,-1.256500482559204,-0.7021709680557251,1.5446127653121948,-0.3058922588825226,3.055326223373413,-1.4560573101043701,-0.09593500196933746,0,buka106.wav
918.644779249195,598.3438415626754,4913.0,19652.0,-0.05503714457154274,0.04783269390463829,4.0706667752177804e-05,8.141333550435561e-05,0.00012212000325653342,0.00016282667100871122,0.00020353333876088904,0.00024424000651306684,0.00028494667426524466,0.00032565334201742243,0.00036636000976960026,0.0004070666775217781,0.9999776710805729,-0.014372721314430237,0.07172610983252525,3.783082932009423,1.0,3.6642131156088505e-05,0.11157838020196982,-0.001536303258035332,0.035894978791475296,-0.8443140387535095,1.8443140387535095,0.1933777852059789,0.3826522627488319,0.1933777817344173,0.03739496646852394,-93.39427947998047,35.178592681884766,2.602627992630005,-10.8220796585083,-17.197492599487305,-3.1502878665924072,-3.750729560852051,2.217740297317505,-2.3336191177368164,0.1528269499540329,-7.544704437255859,-3.7421083450317383,-7.5087103843688965,40.6992073059082,34.930763244628906,17.196922302246094,20.964778900146484,15.694650650024414,11.646869659423828,6.882646560668945,4.373544692993164,3.5054807662963867,6.0679473876953125,8.194401741027832,8.02237606048584,5.966375827789307,-0.21222716569900513,-0.4036317765712738,0.12577852606773376,0.2197258472442627,0.22184962034225464,0.04379187151789665,-0.11687221378087997,-0.08396843820810318,-0.12508746981620789,-0.05370638892054558,0.022458156570792198,0.14460279047489166,0.08768150210380554,0,buka107.wav
